entry_number,inci_name,normalized_inci_name,recognition_source,source_document,source_eli,extracted_from_pdf
7085,COCAMIDOPROPYL PG-DIMONIUM CHLORIDE,COCAMIDOPROPYL PG-DIMONIUM CHLORIDE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7086,COCAMIDOPROPYL PG-DIMONIUM CHLORIDE PHOSPHATE,COCAMIDOPROPYL PG-DIMONIUM CHLORIDE PHOSPHATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7087,COCAMIDOPROPYLAMINE OXIDE,COCAMIDOPROPYLAMINE OXIDE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7088,COCAMIDOPROPYLDIMONIUM HYDROXYPROPYL HYDROLYZED COLLAGEN,COCAMIDOPROPYLDIMONIUM HYDROXYPROPYL HYDROLYZED COLLAGEN,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7089,COCAMIDOPROPYLTRIMONIUM CHLORIDE,COCAMIDOPROPYLTRIMONIUM CHLORIDE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7090,COCAMIDOPROPYLTRIMONIUM DIMETHICONE PEG-8 SUCCINATE,COCAMIDOPROPYLTRIMONIUM DIMETHICONE PEG-8 SUCCINATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7091,COCAMINE,COCAMINE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7092,COCAMINE OXIDE,COCAMINE OXIDE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7093,COCAMINOBUTYRIC ACID,COCAMINOBUTYRIC ACID,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7094,COCAMINOPROPIONIC ACID,COCAMINOPROPIONIC ACID,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7095,COCCINIA INDICA FRUIT EXTRACT,COCCINIA INDICA FRUIT EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7096,COCCOLOBA UVIFERA FRUIT EXTRACT,COCCOLOBA UVIFERA FRUIT EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7097,COCCOMYXA SP. KJ EXTRACT,COCCOMYXA SP. KJ EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7098,COCCULUS SARMENTOSUS BRANCH/LEAF EXTRACT,COCCULUS SARMENTOSUS BRANCH/LEAF EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7099,COCETH-10,COCETH-10,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7100,COCETH-20,COCETH-20,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7101,COCETH-25,COCETH-25,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7102,COCETH-3,COCETH-3,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7103,COCETH-4 GLUCOSIDE,COCETH-4 GLUCOSIDE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7104,COCETH-5,COCETH-5,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7105,COCETH-6,COCETH-6,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7106,COCETH-7,COCETH-7,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7107,COCETH-7 CARBOXYLIC ACID,COCETH-7 CARBOXYLIC ACID,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7108,COCETH-8,COCETH-8,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7109,COCHINEAL,COCHINEAL,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7110,COCHLEARIA ARMORACIA LEAF EXTRACT,COCHLEARIA ARMORACIA LEAF EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7111,COCHLEARIA ARMORACIA ROOT EXTRACT,COCHLEARIA ARMORACIA ROOT EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7112,COCHLEARIA GROENLANDICA CALLUS EXTRACT,COCHLEARIA GROENLANDICA CALLUS EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7113,COCHLEARIA OFFICINALIS FLOWER/LEAF/STALK EXTRACT,COCHLEARIA OFFICINALIS FLOWER/LEAF/STALK EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7114,COCHLEARIA OFFICINALIS LEAF EXTRACT,COCHLEARIA OFFICINALIS LEAF EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7115,COCO/OLEAMIDOPROPYL BETAINE,COCO/OLEAMIDOPROPYL BETAINE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7116,COCO/SHEA BUTTER GLYCERIDES,COCO/SHEA BUTTER GLYCERIDES,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7117,COCO/SUNFLOWERAMIDOPROPYL BETAINE,COCO/SUNFLOWERAMIDOPROPYL BETAINE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7118,COCOA BUTTER ETHYL ESTERS,COCOA BUTTER ETHYL ESTERS,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7119,COCOA BUTTER GLYCERYL ESTERS,COCOA BUTTER GLYCERYL ESTERS,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7120,COCOA BUTTER PEG-8 ESTERS,COCOA BUTTER PEG-8 ESTERS,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7121,COCOA BUTTER POLYGLYCERYL-6 ESTERS,COCOA BUTTER POLYGLYCERYL-6 ESTERS,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7122,COCOALKONIUM CHLORIDE,COCOALKONIUM CHLORIDE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7123,COCOAMPHODIPROPIONIC ACID,COCOAMPHODIPROPIONIC ACID,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7124,COCOBETAINAMIDO AMPHOPROPIONATE,COCOBETAINAMIDO AMPHOPROPIONATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7125,COCO-BETAINE,COCO-BETAINE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7126,COCOBUTYRAMIDO HYDROXYSULTAINE,COCOBUTYRAMIDO HYDROXYSULTAINE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7127,COCO-CAPRYLATE,COCO-CAPRYLATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7128,COCO-CAPRYLATE/CAPRATE,COCO-CAPRYLATE/CAPRATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7129,COCODIMONIUM HYDROXYPROPYL HYDROLYZED CASEIN,COCODIMONIUM HYDROXYPROPYL HYDROLYZED CASEIN,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7130,COCODIMONIUM HYDROXYPROPYL HYDROLYZED COLLAGEN,COCODIMONIUM HYDROXYPROPYL HYDROLYZED COLLAGEN,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7131,COCODIMONIUM HYDROXYPROPYL HYDROLYZED HAIR KERATIN,COCODIMONIUM HYDROXYPROPYL HYDROLYZED HAIR KERATIN,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7132,COCODIMONIUM HYDROXYPROPYL HYDROLYZED KERATIN,COCODIMONIUM HYDROXYPROPYL HYDROLYZED KERATIN,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7133,COCODIMONIUM HYDROXYPROPYL HYDROLYZED MILK PROTEIN,COCODIMONIUM HYDROXYPROPYL HYDROLYZED MILK PROTEIN,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7134,COCODIMONIUM HYDROXYPROPYL HYDROLYZED OAT/RICE/SOY PROTEIN,COCODIMONIUM HYDROXYPROPYL HYDROLYZED OAT/RICE/SOY PROTEIN,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7135,COCODIMONIUM HYDROXYPROPYL HYDROLYZED RICE PROTEIN,COCODIMONIUM HYDROXYPROPYL HYDROLYZED RICE PROTEIN,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7136,COCODIMONIUM HYDROXYPROPYL HYDROLYZED SILK,COCODIMONIUM HYDROXYPROPYL HYDROLYZED SILK,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7137,COCODIMONIUM HYDROXYPROPYL HYDROLYZED SOY PROTEIN,COCODIMONIUM HYDROXYPROPYL HYDROLYZED SOY PROTEIN,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7138,COCODIMONIUM HYDROXYPROPYL HYDROLYZED WHEAT PROTEIN,COCODIMONIUM HYDROXYPROPYL HYDROLYZED WHEAT PROTEIN,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7139,COCODIMONIUM HYDROXYPROPYL SILK AMINO ACIDS,COCODIMONIUM HYDROXYPROPYL SILK AMINO ACIDS,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7140,COCO-ETHYLDIMONIUM ETHOSULFATE,COCO-ETHYLDIMONIUM ETHOSULFATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7141,COCO-GLUCOSIDE,COCO-GLUCOSIDE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7142,COCOGLUCOSIDES HYDROXYPROPYLTRIMONIUM CHLORIDE,COCOGLUCOSIDES HYDROXYPROPYLTRIMONIUM CHLORIDE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7143,COCOGLYCERIDES,COCOGLYCERIDES,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7144,COCO-GLYCOLAMIDE,COCO-GLYCOLAMIDE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7145,COCO-HYDROXYSULTAINE,COCO-HYDROXYSULTAINE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7146,COCO-MORPHOLINE OXIDE,COCO-MORPHOLINE OXIDE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7147,COCONUT ACID,COCONUT ACID,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7148,COCONUT ALCOHOL,COCONUT ALCOHOL,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7149,COCONUT ALKANES,COCONUT ALKANES,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7150,COCONUT FLOWER SUGAR,COCONUT FLOWER SUGAR,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7151,COCONUT OIL AMINOETHOXYETHANOL AMIDES,COCONUT OIL AMINOETHOXYETHANOL AMIDES,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7152,COCONUT OIL AMINOPROPANEDIOL AMIDES/ESTERS,COCONUT OIL AMINOPROPANEDIOL AMIDES/ESTERS,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7153,COCONUT OIL DECYL ESTERS,COCONUT OIL DECYL ESTERS,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7154,COCONUT OIL ETHYL ESTERS,COCONUT OIL ETHYL ESTERS,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7155,COCONUT OIL ETHYL FERULATE ESTERS,COCONUT OIL ETHYL FERULATE ESTERS,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7156,COCONUT OIL GLYCERETH-8 ESTERS,COCONUT OIL GLYCERETH-8 ESTERS,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7157,COCONUT OIL METHYLPROPANEDIOL ESTERS,COCONUT OIL METHYLPROPANEDIOL ESTERS,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7158,COCONUT OIL MIPA AMIDES,COCONUT OIL MIPA AMIDES,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7159,COCONUT OIL PEG-10 ESTERS,COCONUT OIL PEG-10 ESTERS,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7160,COCONUT OIL POLYGLYCERYL-6 ESTERS,COCONUT OIL POLYGLYCERYL-6 ESTERS,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7161,COCONUT OIL PPG-2-PEG-6 ESTERS,COCONUT OIL PPG-2-PEG-6 ESTERS,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7162,COCONUT/PALM KERNEL ALKANES,COCONUT/PALM KERNEL ALKANES,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7163,COCO-OLEATE ESTOLIDES,COCO-OLEATE ESTOLIDES,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7164,COCO-RAPESEEDATE,COCO-RAPESEEDATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7165,COCOS NUCIFERA FLOWER EXTRACT,COCOS NUCIFERA FLOWER EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7166,COCOS NUCIFERA FLOWER NECTAR EXTRACT,COCOS NUCIFERA FLOWER NECTAR EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7167,COCOS NUCIFERA FRUIT,COCOS NUCIFERA FRUIT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7168,COCOS NUCIFERA FRUIT EXTRACT,COCOS NUCIFERA FRUIT EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
7169,COCOS NUCIFERA FRUIT JUICE,COCOS NUCIFERA FRUIT JUICE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
